,w,x,y,z
57,0.9709423048502932,-0.23734678219423186,0.015529999625738734,0.027731416146594086
58,0.97711589890346,-0.2104412811407836,0.009064139507263286,0.03038202042166585
59,0.9823706404508975,-0.18376691414447255,0.0034624114837683503,0.03474726234245485
60,0.9870986357586211,-0.1562542993908377,-0.0017831128621597322,0.03634290772635728
61,0.9908452006387333,-0.13107571856876626,-0.005286262962568386,0.0330709905790592
62,0.9940267343018783,-0.10563862235462065,-0.008931741839325104,0.026853986440910915
63,0.9966254956239012,-0.07883859943239631,-0.015371742090374306,0.020717829551362844
64,0.9982241538483116,-0.0529612469698963,-0.021817691990616127,0.018676145606328364
65,0.9991326748304952,-0.02497842902495232,-0.0282833554932043,0.0197286498760611
66,0.9992039471255957,0.004807067374054693,-0.034490360948544525,0.02145692051734662
67,0.998364691564592,0.03657660994564086,-0.03929070739962128,0.021015895452330388
68,0.9963878568936607,0.06904383384382651,-0.04669618711814977,0.017094025936599318
69,0.9936133178372275,0.09814315794599356,-0.054298962628176184,0.016508737955972103
70,0.9908200447317072,0.12130487872036044,-0.05790219407941854,0.017978222903590704
71,0.9871458509529519,0.14819679404061717,-0.05805983729789053,0.016030347749959012
72,0.9812060797171333,0.18231302945135067,-0.06241758820897593,0.014121031653363224
73,0.9710186980829123,0.226519693317779,-0.0759457332025939,0.012632831122586084
74,0.959525780751659,0.2682953505201347,-0.08527744308428316,0.01202835835720538
75,0.9486105759510832,0.3040169934286822,-0.08763513518455503,0.012117498478832874
76,0.9347063819269265,0.3446104083731154,-0.08645314037307596,0.01299687811657313
77,0.9155310196292745,0.3928270258867993,-0.08590873333824638,0.012820392775579219
78,0.8980466310023398,0.43105144165635695,-0.08726675279755224,0.01298026122695245
79,0.8848636812157007,0.4579407276463914,-0.08430466748690028,0.017554582099784242
80,0.8738184665072609,0.4790976020191891,-0.08118060945305669,0.019651682650577283
81,0.8655431212324309,0.494430194771844,-0.07802553875366593,0.019016357582713625
82,0.8572539287012578,0.509239693628452,-0.07507909764072046,0.016088241780300945
83,0.8505705422409422,0.5211021531400314,-0.06996076809809185,0.014764533508416465
84,0.8459821804740301,0.5291023681392675,-0.06546314754932214,0.013122355161490976
85,0.8472006579661293,0.5274118158147392,-0.06325870051635057,0.014359210433761462
86,0.8517224329295622,0.5197376134208384,-0.06444054886346427,0.017337794946115863
87,0.8614437782790169,0.5032778298326555,-0.06582284791372832,0.018415424819350566
88,0.8685973312537975,0.4908560589167444,-0.06361335169984644,0.024749502196810873
89,0.8708448673366065,0.48669122847013296,-0.060167507677213086,0.0348385898930825
90,0.8788674727998013,0.47247382262835963,-0.05438363130394612,0.03765388721714414
91,0.892862620511785,0.44676968577642723,-0.04541942685315982,0.03461977068222714
92,0.9079962107601157,0.41657504786774596,-0.029903280810082103,0.03447534451140649
93,0.9152529916719638,0.40014815988079827,-0.022505101224658524,0.041250995600473156
94,0.9240042603497578,0.3802261442828723,-0.015175274396519311,0.03874748061414336
95,0.9377881102131158,0.3453705260874803,-0.005164578190354109,0.03642196081373377
96,0.9535128220324302,0.2994528730598075,0.00811405988620269,0.034093749756987736
97,0.9655588740314032,0.2556390220519275,0.02333448646330908,0.043152293530855985
98,0.975720782893664,0.2119458184370946,0.02930061689666394,0.047458709793453936
99,0.984796025685283,0.16336056024341902,0.036580129514630924,0.04693124213246189
100,0.9920407499188315,0.11068291593817133,0.040626658463164274,0.045806685964424505
101,0.9960081611887404,0.06807598410215228,0.04063872939818058,0.0424232833388084
102,0.998110207225229,0.03380839342715185,0.03722681174061688,0.035794302333403076
103,0.9989981837502847,0.01557516223785036,0.03103770759548746,0.030660430052170125
104,0.9993855292418933,0.004556975514578298,0.026823146715060427,0.024669189766105284
105,0.9993804267503021,0.0018032819204098155,0.025671674804499577,0.024826466697157667
106,0.9990981039510145,0.0014127097685408415,0.026699648915673745,0.03449125058828223
107,0.9979626478068453,0.002717508593517868,0.02506946567195119,0.05930919210873073
108,0.9952906496379298,0.004909174044736543,0.02903808582365147,0.09257068977190117
109,0.9911455149337667,-0.0026117193676497806,0.03441903131956095,0.1285797289978703
110,0.9861085149999947,-0.009966124987793234,0.037389425081023504,0.16195841065492242
111,0.9812786273083652,-0.012303507706758537,0.040983975901739265,0.1880159815221425
112,0.9772227163270334,-0.01198424227372104,0.04351509220806839,0.20752026566342788
113,0.9729988031453033,-0.011922708492345446,0.04518686242909307,0.22613054074629704
114,0.9690028707281393,-0.013029656743925986,0.04722797050416856,0.24239392091585713
115,0.965041580798057,-0.013492712221795012,0.04943815289355645,0.25714328393238856
116,0.9624242058020004,-0.013439588899359763,0.048533545684186455,0.26699922484930827
117,0.9605361531716895,-0.013364535126098549,0.048031516091409446,0.2737919006015014
118,0.9589978334555473,-0.012115607623746631,0.04753468435601932,0.27920544605777897
119,0.9592356301187299,-0.011248877133099449,0.04762807622245609,0.2783791452612372
120,0.9606544996150278,-0.011123837408173277,0.04730517648665883,0.27364971073313865
121,0.9631522690374279,-0.012079066884206822,0.045357424947243416,0.26504771972113456
122,0.9685018834387772,-0.013239140653333014,0.042869570538443834,0.24506120320962357
123,0.9762704273148683,-0.012023047577139945,0.03949684973598921,0.2126478700174629
124,0.9858984694063424,-0.009064460901425373,0.0361962949785793,0.16339011360758163
125,0.9926964554915783,-0.008589907308345707,0.034665435462591536,0.11584548606254494
126,0.9967134296598777,-0.006564702122985658,0.032073979273924906,0.07474739268313127
127,0.9992777444536736,-0.002246866947159937,0.02698184781973085,0.02776368812646899
128,0.9996874526328442,0.0033262437192416944,0.02232168632319484,-0.015758970022071127
129,0.9987539065662132,0.006236886553983814,0.019913988844281166,-0.04661191305122373
130,0.9974725656298733,0.004722202001393373,0.01787978295829903,-0.06894383579418181
131,0.9958481724933202,0.0025811383018066333,0.014673122048569227,-0.09018075725034148
132,0.992913619367191,-0.0008172718454991183,0.012877796231251406,-0.11875342841148662
133,0.98958516178762,-0.0021904622677136757,0.011563952336421051,-0.14386941324276667
134,0.982872043613173,-0.0014659981712775664,0.00805222214154156,-0.18421863367128577
135,0.9776175246939307,-8.980261094232792e-05,0.005562665941163289,-0.21055012901446316
136,0.7083512485284426,0.6654860065606714,0.16144969337383883,-0.17121590980674495
137,0.7031186932476954,0.6637899298783373,0.17228014158222377,-0.18816630630458925
138,0.6997220850920071,0.660768265991632,0.18146410627318738,-0.20234998140513033
139,0.696308143579669,0.6567192492619945,0.19147139354392595,-0.21737392296551047
140,0.6939207579841876,0.6529242374456108,0.19871065415572314,-0.22970926289302956
141,0.6954724582732043,0.6485342017420063,0.19909947566255665,-0.2368740602822627
142,0.6953410713410934,0.6462633339109036,0.20068378371633389,-0.24223629536527358
143,0.6957232189213124,0.6459437281437517,0.19955230491017487,-0.24288506649030492
144,0.6969893525349153,0.6476030248755167,0.19624946678794045,-0.23743537975457527
145,0.6990684786978226,0.6507547819242724,0.1903221600159276,-0.22737866079804442
146,0.7020971453636796,0.6547299865420886,0.18051852287223014,-0.21415332149474578
147,0.7052396031087974,0.6595129079229035,0.1687545859570989,-0.19805054338245007
148,0.7085321047572372,0.66591167336036,0.1532748438116797,-0.17654504869143317
149,0.7114977707029502,0.6754552966896316,0.12926059662095193,-0.14456406788516202
150,0.7149808818316503,0.6821777997690214,0.10468689859588065,-0.11183913531547006
151,0.7217152922588301,0.6821103069479808,0.08181506567522831,-0.08509525117632069
152,0.729458134893472,0.679124777309374,0.06099208958331637,-0.05543967125747936
153,0.7321520792950073,0.6794887924907612,0.040694981222940144,-0.025591008634005354
154,0.7316064604002362,0.6814981395146551,0.02050580625225648,0.0027693081773856876
155,0.7317606900900506,0.6809958206093294,0.00013434583190637486,0.029386538934462192
156,0.7308620717858475,0.680348048877555,-0.01674923722806196,0.052813673397800895
157,0.7297356588884398,0.6799680995808822,-0.027730494684256125,0.06655219918792804
158,0.7279490469183191,0.6808822739553603,-0.03360955830624502,0.0732945021990056
159,0.726509143929301,0.682455534484586,-0.03495170073913602,0.07286404919663117
160,0.7259980407172352,0.682994532524411,-0.036160178455372234,0.07196137323337862
161,0.7271589096163462,0.6818434601929441,-0.03784722253948023,0.07032151769726133
162,0.730008660482988,0.6788348694116514,-0.03969762097625848,0.06927469162307043
163,0.7342803420828691,0.6742304298242271,-0.04069144125092403,0.06803222195046617
164,0.7387112563081493,0.6698755721406346,-0.039257072521209746,0.06393335962522197
165,0.7423026849038562,0.6666776808599071,-0.03557562022744238,0.05697673752258848
166,0.749012335460926,0.6599492264412393,-0.030797806399473326,0.051055465435044474
167,0.7558514714984874,0.6520403807037286,-0.03053016362540656,0.0516984937042823
168,0.7632602066667241,0.6433863489387289,-0.029004907346191176,0.05220902183142875
169,0.7711149624891923,0.6339370670426455,-0.026970980422237337,0.0534007640500798
170,0.7782169427795153,0.625129380179726,-0.026191043615221277,0.05476166728940354
171,0.7852055935177864,0.6165471608279878,-0.021533670557908766,0.05401471361302434
172,0.7941328829762125,0.6050887262747847,-0.019307784981847997,0.05398011995539821
173,0.803844604621716,0.5921012543812264,-0.015903018195883245,0.05475834159816308
174,0.8196154787064119,0.5701923756680646,-0.00667008271830475,0.05609220986796769
175,0.8368355344617268,0.5443909268535638,-0.0014902658586371327,0.05861098424465296
176,0.8585156908570315,0.5093041105378129,0.007792266382035012,0.06022027771188244
177,0.8785560820217599,0.4738699878699188,0.011207601275442765,0.059972899799883475
178,0.8941477205261595,0.44376153371319677,0.012665062580423247,0.05909385438995066
179,0.9059159175745218,0.4191962216218325,0.0150026452454433,0.05852989073466888
180,0.9163543362667509,0.39571649890196564,0.014570176553705065,0.06003878543810273
181,0.9241065714557202,0.3770953230999273,0.012867043709534731,0.06145648683965998
182,0.9277282036082863,0.36835955888681304,0.01227438023101272,0.05923986753257605
183,0.9267718274365885,0.3713919789784203,0.014783828431708515,0.05534610498927234
184,0.9269155355312989,0.3709005372720808,0.014390039651083545,0.05550950251311353
185,0.9270635039062479,0.368200864052458,0.011240349360259702,0.07049191710520933
186,0.9263139612756768,0.36451086123970705,0.004087798459870935,0.09568785015687978
187,0.9246419983349607,0.3620455443332605,-0.0023032733876947506,0.11843152001054105
188,0.9219402878038868,0.3608214347429375,-0.011062138448491271,0.14071654808428682
189,0.9197001205596378,0.35901644422260665,-0.02003762432559149,0.15805129475711283
190,0.9173880830402174,0.358548354055556,-0.029661543854752344,0.17030179398021103
191,0.9156425979872632,0.3581336588626013,-0.036554077435538866,0.17918048800289788
192,0.9146106168485859,0.3576439240390967,-0.04000450406461969,0.18463898938089318
193,0.9141096254830188,0.3571754122128419,-0.0409283761867726,0.1876614476415455
194,0.9133471092840405,0.3599181886840163,-0.04101222121212328,0.18614789790802216
195,0.9094672439745929,0.3707625280689529,-0.04318450216054514,0.18340364664768438
196,0.8981369357315322,0.3964675248671299,-0.049591965566400116,0.18367653489553254
197,0.8809654250064222,0.43165912311109444,-0.05988363551301207,0.18444929402960186
198,0.859496481016446,0.47218180019630257,-0.07038052216444426,0.18293281751389823
199,0.8332566920549466,0.5162216400945827,-0.08583212532582646,0.17870735029401943
200,0.7985308387840988,0.5680763832752493,-0.0973009806330625,0.17402183561053688
201,0.7631007414986309,0.6149952709904394,-0.10439903032372559,0.16930404886017514
202,0.727972295770444,0.6565325881072853,-0.11222861298430026,0.16270526593135337
203,0.6905261378294708,0.6957480805385391,-0.12384591054331538,0.15439134471563848
204,0.6430237477504477,0.7392488879522618,-0.1429064145510392,0.14033467587191542
205,0.5837934894140933,0.7856051062572544,-0.16449611220240637,0.12252558200338895
206,0.5360895519287695,0.8176608614227359,-0.17559802399199673,0.11521067304443104
207,0.49489521457449387,0.8433907536318391,-0.17773841078454353,0.11078394054443891
208,0.4517942739870453,0.8672605229551463,-0.1804784316911478,0.1059603316715548
209,0.4129652957005935,0.8867034803984699,-0.1814767852737817,0.10141708326027712
210,0.37794705648240856,0.9031745997046967,-0.18010158116730413,0.09554250554387295
211,0.3582997958782046,0.9116367608620173,-0.17855866768915363,0.09316797528685353
212,0.3486244297159249,0.915622724881896,-0.17614050548299567,0.09544288834738038
213,0.3453001062552481,0.9171515132547312,-0.17326975886153143,0.09831963036033739
214,0.34449733862312854,0.918980007182988,-0.16654932518520663,0.0958332333188251
215,0.3401325850888992,0.9231363232334325,-0.1560502955440089,0.08822298929922645
216,0.33998987025513727,0.926765824791731,-0.14001967948855745,0.07729388209753446
217,0.34963397721547207,0.92795894823084,-0.11006724701076437,0.06818153891623245
218,0.3540581874656268,0.9301925947681795,-0.08168569806866412,0.052534970258536845
219,0.35666898346884285,0.9321245829458957,-0.05355062871638846,0.03410904151897114
220,0.3522930618079973,0.9352978692853046,-0.02937922664674604,0.016924676544453947
221,0.347114585013718,0.9378682670349963,-0.003025776612523696,-0.001957720726740199
222,0.3464302039769559,0.9375034018308636,0.027493540846457092,-0.02011529128526316
223,0.3457391856084194,0.9363559613060308,0.05132097719094781,-0.03452201980558703
224,0.3435152046461368,0.9352614587753135,0.0705382009547051,-0.04933732008493385
225,0.34124380378822966,0.9335549220059686,0.090624506978374,-0.06237052029805178
226,0.33992847343264904,0.9307907444055862,0.11206582359504058,-0.0749824824281899
227,0.336793809916483,0.9284349503127604,0.1307448793707139,-0.08685882165474422
228,0.3339727959339453,0.9252585175881285,0.14950501689677995,-0.10064989757748241
229,0.3332039741148734,0.9212999435936233,0.16593624939020163,-0.11277804185366502
230,0.33363545202378764,0.9186225866642294,0.17481641349081492,-0.11986167549338198
231,0.3345437053875133,0.9156075395012622,0.18298622554665084,-0.1277797125701018
232,0.33722755205125937,0.9117026255991854,0.19125777569463373,-0.13635724342106725
233,0.34307932636593913,0.9074895458542408,0.1962859069504225,-0.14237748860371371
234,0.35284511042410227,0.9015258426779463,0.20115406593161694,-0.14939915888245262
235,0.37052202063345263,0.8922914338552771,0.2089850341438675,-0.15132191057569006
236,0.39216367501459004,0.8820502443451966,0.21102694216417014,-0.153911611282078
237,0.42108645618886725,0.8676616305008131,0.21113951925138227,-0.1590668531639332
238,0.4495888449666921,0.8523293883977917,0.20967100647365164,-0.16575061690722154
239,0.47844247984477983,0.8354652175620141,0.20864601372640262,-0.17232177163869225
240,0.510315848027489,0.8169545911602208,0.2038347348525624,-0.17523422915369
241,0.5420600756910536,0.7978339475072288,0.1969311367503696,-0.1758460257543675
242,0.5764338175341234,0.7734013674106154,0.19202727757790436,-0.1810077217677844
243,0.6211399797830406,0.737026519233055,0.1960590023659745,-0.1805235878669357
244,0.6643412078076866,0.6974265299364425,0.20146284264320363,-0.17809272039986285
245,0.6960325568431208,0.6661001032760157,0.1963537632397407,-0.18249494921662773
246,0.7246109969113694,0.6354837315274243,0.18460299117763623,-0.19245686863593378
247,0.7532476760513112,0.6020897286589079,0.17429959526735567,-0.19954516245299903
248,0.781172615572698,0.5668217075758353,0.16594765491175606,-0.20265545714671968
249,0.8075490236524216,0.5316132561533679,0.15814107007468273,-0.20085203797740797
250,0.830575018385475,0.4984179679877026,0.15087408182153378,-0.19746519077657304
251,0.8517874580515082,0.4645563545592537,0.14537700858485897,-0.19397109780762425
252,0.8717646072329605,0.42919786025151546,0.14016865639222284,-0.19049414841078163
253,0.8888289887528182,0.3961890796798376,0.13458532133466286,-0.18697551974299573
254,0.8980698810865266,0.3771665429703915,0.12629129919862145,-0.18793056333968183
255,0.903823115397883,0.3665965248663667,0.11754880609312847,-0.18692280196695435
256,0.9137683304541694,0.3455831521578984,0.11183465313007246,-0.18213592839239384
257,0.92780658350681,0.3128512755510088,0.10658044981470133,-0.17342102034208237
258,0.9365185835758866,0.2913050018793218,0.09805415573030106,-0.1689665554484995
259,0.9402576440036187,0.2861237441821982,0.08821145619025608,-0.1624297069121991
260,0.9434446051446979,0.28062638005889534,0.08305572510480014,-0.1558063928127679
261,0.9451739141061978,0.281395659921001,0.07039806685072142,-0.15043791732394304
262,0.9449866904952038,0.2931889692351946,0.052586466973174206,-0.1353525920927359
263,0.9450791595972373,0.3104475036185006,0.03159456452839043,-0.09757720138949394
264,0.9430978775046567,0.32858201491343253,0.011160427573198572,-0.05027866563578049
265,0.9398121729970277,0.3415507846365069,-0.004385820527634235,-0.00984668728857857
266,0.9368085404560723,0.34916981777208744,-0.014392151207268267,0.01983516476442087
267,0.9332459431622172,0.3557112007214118,-0.02582729319914838,0.04374328433226341
268,0.9298400350448579,0.36014083655840534,-0.0367725407184955,0.06624776868190085
269,0.9255681657935402,0.36525383536096473,-0.04896952679055498,0.08700531612357428
270,0.9199127890101872,0.372583851242611,-0.0622187263537247,0.1058802443441691
271,0.9141328312399766,0.3783228819847064,-0.07424232557660547,0.12569132518847156
272,0.9087156707679092,0.38449641267668694,-0.08340757777156578,0.1398110596946046
273,0.9033213237910738,0.3922374578349383,-0.09070912468358076,0.14835923491135072
274,0.8975927546520653,0.40192432907277875,-0.0972165458910565,0.15304518841590042
275,0.8927345242111514,0.41124265739854393,-0.10127001165142423,0.15418588531961389
276,0.8859584893397855,0.42386178500501537,-0.10663785456943879,0.15522227837515512
277,0.8759714818648657,0.44167080819898785,-0.11320138820866436,0.1578037554249965
278,0.861237047605063,0.4670994270218274,-0.11906367976022897,0.1610932135063831
279,0.842212346377769,0.49926263632990114,-0.12145413723118705,0.16347178576666455
280,0.8179790095805884,0.5376605793186963,-0.12141640501373088,0.16472439074194709
281,0.7941574470254755,0.5719112356681131,-0.12194162676578195,0.16559904565809322
282,0.7635812281720699,0.6099504583747878,-0.12865269129395654,0.16854127091703427
283,0.7277243514289607,0.6489909018242788,-0.140323645213212,0.17209087685858765
284,0.710613629722774,0.6676819583084369,-0.14165527182028914,0.1710207365079817
285,0.705608291967212,0.6763432500335214,-0.13483182180153733,0.16293669315823345
286,0.7040335147047136,0.680622695315818,-0.1280854348420885,0.1573045275061084
287,0.7020775824359105,0.6821685277867572,-0.12858946832363596,0.15882102623692923
288,0.7009865037433691,0.681960684124834,-0.1325585557338335,0.16132154062636672
289,0.7045388728788764,0.6781917585482602,-0.13300727268965512,0.1615581697938389
290,0.7086234360660537,0.6751603248492563,-0.12916498007564176,0.15936201780400377
291,0.7132869198126571,0.6740190878123807,-0.11999914084616103,0.15031283266175705
292,0.7139267413226356,0.6734431591974122,-0.11959303778428253,0.1501323253915107
293,0.7130997691713327,0.6733404874923162,-0.12153939249645501,0.15306329229529791
294,0.7136611277916141,0.67175742788532,-0.12287451231219673,0.1562784698893099
295,0.7141541574138056,0.6707869649782363,-0.12286101655752994,0.15839534937673477
296,0.7182397831344152,0.6663075305199984,-0.12284714705006808,0.15854584917598252
297,0.7260347615448308,0.6570675096721149,-0.12274354544620987,0.16178663918597705
298,0.7362130328849188,0.6446716505832428,-0.12248729267591715,0.1655895010391189
299,0.7407487480403684,0.6385533945548829,-0.12280517080219056,0.16899837720073357
300,0.7382178704360428,0.6386831201354488,-0.1271370787547,0.1762180708175569
301,0.7329950044975477,0.6398057055523823,-0.13070178335552612,0.19073085879833818
302,0.7289763977941521,0.6438101284175087,-0.1307054976093064,0.19268317744342162
303,0.7287764697712862,0.6491586817905018,-0.12224859133424058,0.18063016947165042
304,0.736161682798655,0.6526345978403799,-0.10010510862444712,0.1488675308102442
305,0.7424258789899701,0.6571314923016367,-0.07138296207256899,0.10936486504178161
306,0.7465794018109502,0.6612617491506307,-0.03709670917109323,0.0639604688404747
307,0.7481674560221121,0.6629202033200255,-0.008053851285467001,0.02790610237411518
308,0.7511804913819109,0.6598431955392182,0.01854774536341043,-0.0057591434855136445
309,0.755925035284821,0.6514286339935599,0.049167329428540935,-0.04287966201491827
310,0.7604206679656258,0.6414991241060459,0.06987983476516274,-0.07364381010280169
311,0.7651952301790799,0.629389283388302,0.08876244218192454,-0.10282498700913571
312,0.7718966635759296,0.6160657960853929,0.10043118650606515,-0.12106486801983962
313,0.7808146904585647,0.6039043686234846,0.09950189940760706,-0.1256630120386761
314,0.7965742330374282,0.5846505310855148,0.09045819807912718,-0.12475212266439223
315,0.8191582579699568,0.5533630203410692,0.08615790965668256,-0.1244164487002119
316,0.8420971203363478,0.5187300138992499,0.082727816783134,-0.12260489501383626
317,0.8636134810097869,0.4849074179438894,0.07918333256313884,-0.11328116626649776
318,0.8761991876936062,0.4663882029141962,0.0710600224237647,-0.09908466486195486
319,0.8788700321075025,0.4658898756185982,0.060326170992983194,-0.08350087767437797
320,0.8782363056440285,0.4719303592289831,0.04479714924141919,-0.0635139952804677
321,0.8786180675978554,0.47549738992578255,0.02875891849604462,-0.03439765315450805
322,0.8778301956528016,0.4789132207691302,0.012847593170417138,-0.001823894593968145
323,0.8779115665657354,0.47781487535016404,-0.006131153206925716,0.03229630775225229
324,0.8777742606449739,0.47405251703784124,-0.020208244531642834,0.06683760148207538
325,0.8760328192293639,0.47211371601252416,-0.03077298971150589,0.09390031267821743
326,0.8716215024865905,0.4730022595650941,-0.042878112275985876,0.1216318499309017
327,0.8668082592329668,0.47388637234585196,-0.052755315755145124,0.14623332591685512
328,0.8637007427289543,0.4735948101039366,-0.05854819444811559,0.162424412704967
329,1.66279614124831,-0.2763748823150087,5.943594958226804,0.29746639807208947
330,0.8698614482249888,0.4564495576862893,-0.05792181824926758,0.17822697595822956
331,0.882173592080037,0.43169364320702125,-0.054125057827951066,0.18050508406042678
332,0.8961100440863646,0.40119922216701737,-0.05027567758051885,0.18328435806896862
333,0.9131904037567226,0.3595101169351377,-0.045767244976038665,0.18655677417135785
334,0.9267602910754545,0.3237176667918764,-0.04097459260987762,0.18625954379140652
335,0.9334546685964825,0.30603314559478917,-0.04218798671634646,0.1824815752890873
336,0.9352456672361977,0.3043237953379611,-0.04133192015896105,0.1762991278017041
337,0.9397726557108049,0.29907394646656377,-0.03657118383577571,0.16157816262222688
338,0.9469597469261373,0.2874546562993454,-0.027504696157428964,0.141259089535301
339,0.9524623590753497,0.2797789284547338,-0.01979603160251482,0.11916865606221722
340,0.9569859055018651,0.27365038606309927,-0.012611126708126912,0.09599075874237345
341,0.9601697962185406,0.2706923190505172,-0.0043564206381893926,0.06984870138654518
342,0.9631806717167255,0.2660635446123557,0.003437320377001148,0.03910142398604523
343,0.9657877200364802,0.2591119964808791,0.014308876557600308,0.0012062870610737922
344,0.9665627612713106,0.253786880729504,0.020867476434719742,-0.03161665379520284
345,0.9657986504341418,0.25161401140349415,0.030318445725657943,-0.055485511516668064
346,0.9641188680362053,0.25121294338681516,0.03949937603803043,-0.07675210474194472
347,0.9616054283167866,0.2504488072243728,0.04826514270889114,-0.10172156008263353
348,0.9587306818811817,0.2497899807686849,0.05462643428988384,-0.12453847103140112
349,0.9558580920770287,0.25132140905527456,0.05999258449177602,-0.14015952984927246
350,0.95283237959473,0.25391820216832145,0.061029078366387164,-0.15505622632882482
351,0.9504086771459674,0.25417198061518687,0.06363657614374403,-0.16789057657528936
352,0.9479958574594711,0.25817703693416827,0.06509215416101882,-0.17454960380564208
353,0.9400702385904826,0.2797036167255007,0.07133267716887054,-0.18169891232097962
354,0.9205131705368299,0.32882124361462867,0.07497641586211791,-0.19739245516388615
355,0.8938465471309243,0.39236975894602083,0.07182415999127764,-0.20502275882223234
356,0.865583463945162,0.4518886615385525,0.0721015022121046,-0.20353967755188968
357,0.8238519005941728,0.5248340085224403,0.08669532393986468,-0.19570908782167207
358,0.7757274258611122,0.5929035228182428,0.10006393775406995,-0.19174632237438974
359,0.7285288135642924,0.6497680425186856,0.10881533271721444,-0.18798726494105955
